sentence,sentiment,label
عشق تو نوری است که در تاریکی قلبم را روشن می‌کند.,LOVING,9
تویی که برایم بهترین دنیا هستی,LOVING,9
تو برای من بیشتر از همهٔ معنا داری,LOVING,9
تویی که جانم را به لب می‌بری,LOVING,9
با تو همهٔ آرزوهای زندگیم را به حقیقت تبدیل میکنم,LOVING,9
تویی که دنیای من را زیبا کرده‌ای,LOVING,9
تویی که قلب من را به زندگی میکشی,LOVING,9
تو بهترین جواب تمام سوالاتمی,LOVING,9
تو بهترین ستارهٔ زندگی منی,LOVING,9
همیشه به تو حس خوبی دارم,LOVING,9
عشق تو شعلهٔ جانم,LOVING,9
با تو بهترین راه زندگی را پیدا کرده‌ام,LOVING,9
تویی که قلب من را به تپش در میآوری,LOVING,9
تو درون قلب من می‌نشینی و هیچگاه نمی‌روی.,LOVING,9
تویی که بهترین همدم زندگی من هستی,LOVING,9
تو خوشبختیم و عشق تو را می‌خواهم,LOVING,9
در هر نگاهت جادوی من افتاده,LOVING,9
اندازه یک دنیا دوستت دارم.,LOVING,9
تویی عشقی که با حضورت در دلم، همهٔ خاطرات خوب را برایم تداعی می‌کنی.,LOVING,9
تویی عشقی که به وجودم جان و عمر میبخشد,LOVING,9
تو انگیزهٔ زندگی منی,LOVING,9
تو همیشه در دل و ذهنم هستی,LOVING,9
تو قدرتی هستی که به دنیای من روشنایی می‌بخشی,LOVING,9
با تو بهشت را در زمین پیدا کردم,LOVING,9
با تو زندگی معنا پیدا میکند,LOVING,9
عشق تو چون باد است که همیشه در دستانم است.,LOVING,9
با تو همه چیز بهتر است.,LOVING,9
عشق تو میان هر صداقت و وعده‌ای است که من را به تو پیوند می‌دهد.,LOVING,9
عشق تو قدرتی است که هر روز دلم را زنده می‌کند,LOVING,9
تویی عشقی که هر شب با فکر تو خواب می‌بینم و به تو میخندم.,LOVING,9
با تو همیشه در قلبم جای داری,LOVING,9
با تو هر روز یک آغاز جدید دارم,LOVING,9
همیشه به تو گرم میشوم,LOVING,9
تویی که قلب من را به لب می‌بری,LOVING,9
عشق تو دنیایی مخصوص,LOVING,9
عشقم، بدون تو نمی‌توانم زندگی کنم,LOVING,9
عشق تو در دلم نهفته است و همیشه در پنجرهٔ دلم نشسته.,LOVING,9
عشقم، همیشه در کنار تو احساس امنیت می‌کنم,LOVING,9
تویی که بهترین جواب تمام سوالاتمی,LOVING,9
دوستت دارم تا ماه و برگ‌های پاییز.,LOVING,9
عشق تو باعث میشود دنیایم مملو از شادی شود,LOVING,9
تویی که بی‌تو مثل عمرم نمی‌ماند,LOVING,9
عشق تو اینقدر قوی است که قادر است همه را فراموش کند,LOVING,9
تو بهترین اتفاق زندگی منی,LOVING,9
تو برای من همه‌چیزی,LOVING,9
عشقم، تو روشنایی جهانی هستی,LOVING,9
عشق تو بی‌قیود است,LOVING,9
از ته دلم دوستت دارم.,LOVING,9
هر روزت با تو روز جدیدی است,LOVING,9
با تو همهٔ خاطرات زندگی خوشبختی میشود,LOVING,9
عشقم، تو نور چشمان منی,LOVING,9
تویی عشقی که در هر نفسم دستم را می‌گیری و همراهم می‌روی.,LOVING,9
عشق تو قصه‌ای است که همیشه در دلم پخش می‌شود و مرا شاد می‌کند.,LOVING,9
تو شیرینی زندگی منی,LOVING,9
عشقم، با تو هر لحظه‌ام معنا پیدا میکند,LOVING,9
تو زیباترین خاطره‌هایم هستی,LOVING,9
تویی پناهگاه هر لحظه و در خاطره‌هایم همیشه حضور داری.,LOVING,9
عشق تو یک ماجراجویی است که همیشه دلم را در حال تپش می‌نگهدارد.,LOVING,9
هر چه تو را بیشتر می‌بینم، بیشتر تو را دوست دارم,LOVING,9
تو در دلم پنجره‌ای به دنیای عشق باز می‌کنی.,LOVING,9
تو را به خدا می‌سپارم,LOVING,9
تو عشق ابدی منی,LOVING,9
تو در دلم مهربانی را پرورش می‌دهی و امیدم را زنده می‌کنی.,LOVING,9
تویی دلیل خنده‌ها و شادی‌هایم، عشق من.,LOVING,9
با تو همهٔ رنگ‌ها را بیشتر دوست دارم,LOVING,9
عشق تو همیشه در ذهنم می‌ماند و به هر چیزی رنگ و بو می‌دهد.,LOVING,9
تو جان منی,LOVING,9
عشق تو به دلم شعله‌ای است که هر شب به سوی آسمان می‌رود.,LOVING,9
تو نگاهی هستی که به زندگیم جادو میکند,LOVING,9
با تو همیشه به آینده‌ام امیدوارم,LOVING,9
عشق تو همیشه در دلم می‌جوشد و در رگ‌هایم می‌پیچد.,LOVING,9
تویی تمام آرزوهایم و بهترین هدیه‌ی زندگی برایم.,LOVING,9
تو بهترین همراه سفر من هستی,LOVING,9
با تو هر روز زندگی بهتر میشود,LOVING,9
تو موجب می‌شوی که در قلبم تمام حسرت‌ها به شادی تبدیل شود.,LOVING,9
تنهایی سرخورده و احساس بی‌قراری و نیاز,SAD,10
درد و اندوه درونم را,SAD,10
احساس خفقانی,SAD,10
در دنیایی پر از آرزوها، تنهایی همنشین اصلی من است.,SAD,10
آواره دلگیر,SAD,10
در قلبم یک ریشه از درد و اندوه عمیق شده است که هیچ کس نمی‌تواند آن را جدا کند.,SAD,10
در دلم یک حس ناگوار از دلتنگی و سوگواری است.,SAD,10
خواب‌های ناامید,SAD,10
دلتنگی در روحم جا می‌گیرد,SAD,10
تمام روزهایم را با باران اشک‌ها می‌پوشانم.,SAD,10
آسیب دیده و زخمی بی‌تاب، بی‌امیدی روزافزون,SAD,10
هر روزم پر از اشک و ناله است.,SAD,10
دلم پر از سوز و سردی است که هیچ کس نمی‌تواند آن را درک کند.,SAD,10
حسرت و ناامیدی بی‌تاب,SAD,10
زخم‌های ناگزیر دل و جان,SAD,10
دلم خواهان شکسته شدن است,SAD,10
تنهایی سرخورده و احساس خستگی,SAD,10
دلم برای لحظات خوشی که گذشته است بلرزیده است.,SAD,10
احساس می‌کنم دلم به پایان نزدیک است.,SAD,10
سکوت درونی و ناتوانی در بیان درد و رنج,SAD,10
اشک‌های ناگزیر,SAD,10
خواب‌های ناشکیف,SAD,10
تلخی و ناتوانی,SAD,10
رنج و مصیبت در جان فروگرفته,SAD,10
تمام چیزهایی که دوست داشتم را از دست داده‌ام و دلم هنوز تسلیم شده است.,SAD,10
دلم همیشه برای عشق و شادی تنگ شده است.,SAD,10
روزها بیشتر شب هستند و هیچ نوری نمی‌تواند تاریکی درونم را روشن کند.,SAD,10
دلم تنگ می‌شود برای,SAD,10
تاریکی عمیق در چشمان گریه,SAD,10
حسرت تلخ,SAD,10
پریشانی عمیق,SAD,10
بی‌امیدی سنگین و ناپایدار، خستگی بی‌انتها و تاریکی,SAD,10
درد دلم تندتر می‌شود,SAD,10
تنهایی و بی‌امیدی,SAD,10
خشم و خشم آمیزی، حسرتی که هرگز پایان نمی‌یابد,SAD,10
احساسات سنگین و محبوس دل,SAD,10
در دلم یک تاریکی بی‌کران حکمفرما است.,SAD,10
دلتنگی بی‌حاصل و بی‌پایان، تنهایی سرخورده و دردناک,SAD,10
گاهی احساس دلسردی می‌کنم,SAD,10
احساس خستگی و سستی,SAD,10
تنهایی ناپایدار,SAD,10
آسیب‌های پنهان و نهفته درونی، درد سرد و بی‌رحم,SAD,10
درد تلخ و غم فراوان، خستگی ناگزیر و بی‌امیدی,SAD,10
تاریکی شب,SAD,10
تنهایی و غمگینی,SAD,10
تنهایی مانند یک باران سنگین است که هر روز بر دلم می‌بارد و دستم به خشک کردنش نمی‌رسد.,SAD,10
احساس ناراحتی دارم,SAD,10
در قلبم یک ریشه از غم و اندوه عمیق شده است که هیچ کس نمی‌تواند آن را جدا کند.,SAD,10
در عمق دلم حس بی‌امیدی و ناراحتی دارم.,SAD,10
غمگینی عمیق و پریشان کننده,SAD,10
اشک‌هایم می‌ریزد,SAD,10
در دلم یک باغ ویران و بی‌روح است که پر از خاک و خزه‌های خشک شده است.,SAD,10
تلخی و شکستگی,SAD,10
درماندهی غمگین و ناامید,SAD,10
خستگی نامحدود,SAD,10
رنج تاریک,SAD,10
هر نفسم مثل یک نوار فیلم است که صحنه‌های غم و اندوه را نشان می‌دهد.,SAD,10
احساس تلخی روزها در دلم جاری است.,SAD,10
پریشانی سرد,SAD,10
درد دلم تمام وجودم را فرا می‌گیرد,SAD,10
خستگی ناپایدار و خسته کننده,SAD,10
خستگی عمیق و بی‌اندازه,SAD,10
تنهاییم را دیگر نمی‌توان تحمل کرد,SAD,10
خستگی بی‌انتهای روح و جسم,SAD,10
احساس دلتنگی تلخ و سخت,SAD,10
اشک‌های ناگزیر و پریشان,SAD,10
هیچ شادی و خنده‌ای نمی‌تواند غم و اندوهم را برطرف کند.,SAD,10
احساس می‌کنم همه‌ی خاطراتم به آرامشی بی‌نهایت فرو رفته‌اند.,SAD,10
ناامیدی عمیق و بی‌پایان، تنهایی زخمی و مرگبار,SAD,10
اشک‌هایم پیوسته می‌ریزد,SAD,10
درماندهی بی‌پایان در زندگی,SAD,10
آسیب دیده و ناگزیر، غمگینی بی‌انتها و بی‌محابا,SAD,10
هر روزم با احساس تنهایی و ترس می‌گذرد.,SAD,10
غمگینی درونم را فراگرفته است,SAD,10
احساس بی‌امیدی و سرگردانی,SAD,10
بی‌امیدی روحم را فراگرفته,SAD,10
هر لحظه در دلم یک زخم عمیق است.,SAD,10
خستگی از هر روز زیاد می‌شود,SAD,10
تنهایی درونم را می‌سوزاند.,SAD,10
تنهایی مانند بارانی سنگین است که هر روز بر دلم می‌بارد و دستم به خشک کردن آن نمی‌رسد.,SAD,10
زخم‌های نامحدود در عمق جگر,SAD,10
دلم پر از افکار تلخ و ترسناک است.,SAD,10
تاریکی درونی,SAD,10
روزهایم مثل خاکستری است که روی امیدهایم پخش می‌شود.,SAD,10
تنهایی مانند غباری است که هر روز بر دلم ریخته می‌شود و دستم به تمیز کردن آن نمی‌رسد.,SAD,10
اشک‌های بی‌حاصل و بی‌ربط,SAD,10
دلم برای زمان‌های خوبی که گذشته است تنگ شده است.,SAD,10
احساس می‌کنم که دنیا دور و بی‌معنی است.,SAD,10
خواب‌های ناشادی و بی‌آرامش,SAD,10
دلم همیشه خواستار آغوشی بوده است که بتوانم در آن احساس تنهایی را بنشانم.,SAD,10
خستگی از زندگیم می‌گیرد,SAD,10
حسرت عمیق و تلخی لحظه‌های گذشته، احساس دلتنگی,SAD,10
درد و رنج غم‌انگیز و شدید,SAD,10
خشم و غم به تنهایی جان‌سیر,SAD,10
پریشانی سرد و دلتنگی بی‌انتها,SAD,10
تلخی آسیب دیده و غمگین، رنج و رنجوری هر روز,SAD,10
خستگی بی‌حد,SAD,10
رنج و خستگی بی‌حد و مرز,SAD,10
غم و سکوت,SAD,10
خستگی و سرخوردگی,SAD,10
حس درماندگی میکنم,SAD,10
آسیب دیدگی ناقابل جان و جگر,SAD,10
اشک‌های بی‌حاصل در زخمی دل,SAD,10
تنهایی بیدار و خسته کننده، دردی که همیشه همراه است,SAD,10
تنهایی سخت و طولانی,SAD,10
دلم خواهان آغاز مجدد زندگی است، بدون این همه غم.,SAD,10
تاریکی درونی و تنهایی بی‌حاصل، خستگی ناپایدار و بی‌رحم,SAD,10
در هر نفسی که می‌کشم، درد و اندوهم بیشتر می‌شود.,SAD,10
خستگی بی‌انتها,SAD,10
هیچ کس نمی‌تواند درک کند که چه حسی است که به خاطر آن تمام آرزوهایتان به خاک سپرده شده‌اند.,SAD,10
آشفتگی روزافزون و بی‌امیدی سنگین، دردهای ناراحت کننده,SAD,10
دلتنگیم بیشتر می‌شود,SAD,10
عذاب نفس کننده و غمگین، حسرت بی‌تاب و تاریکی,SAD,10
دلم هوا خواهان شکسته شدن است,SAD,10
هیچ کس نمی‌تواند درونم را پاک کند از دردها و غم‌ها.,SAD,10
در تنهایی به خودم,SAD,10
احساس می‌کنم مثل یک قایق رها شده در اقیانوس تنهایی هستم.,SAD,10
احساس بی‌مصرفی و رنج تلخ,SAD,10
به دنیا احساس بی‌رنگی و بی‌طعمی می‌کنم.,SAD,10
درد تلخ و غم فراوان، حسرت عمیق و بی‌تابی,SAD,10
دردهای ناشناخته,SAD,10
احساس میکنم درمانده شدم,SAD,10
سکوت درونی و ناتوانی در بیان رنج و درد,SAD,10
تنهایی بی‌کران و پایان ناپذیر,SAD,10
چشمانم پر از اشک است و لبخندی بر روی لبانم نیست.,SAD,10
ناامیدی عمیق و بی‌پایان، اشک‌های ناگزیر و سرگردان,SAD,10
حسرت بی‌تاب و رنج فراوان، آسیب‌های پنهان درونی,SAD,10
هیچ چیزی نمی‌تواند غم و اندوه دلم را فراموش کند.,SAD,10
درد و بی‌امانی,SAD,10
اشک‌های بی‌حاصل,SAD,10
غصه و اضطراب,SAD,10
دلم همیشه با اشک و ناله پر است.,SAD,10
حزن و ترس,SAD,10
بی‌امیدیم بیشتر می‌شود,SAD,10
هیچ شادی‌ای نمی‌تواند غم و رنج دلم را فراموش کند.,SAD,10
ناامیدی سیاه و خاموش در جان,SAD,10
حسرت تلخ و ناگزیر در دل,SAD,10
غمگینی و بی‌رنگی,SAD,10
تنهایی سرخورده,SAD,10
درد تلخ و غم فراوان، احساس بی‌تابی و رنج آور,SAD,10
دلم تنگ شده و هیچ کس نمی‌فهمد.,SAD,10
در قلب هر لحظه‌ی زندگیم، غم و اندوه گویی می‌کند.,SAD,10
احساسات محکوم و مطلق درد,SAD,10
خستگی از زندگی بی‌انتها می‌شود,SAD,10
هر شب در پیکرتان، اشک‌هایم جاری می‌شوند.,SAD,10
در دل هر نفسم، غمی نهفته است که هیچ کس نمی‌تواند آن را ببیند.,SAD,10
دلم خواهان آرامش و آرامش است، بدون این همه درد و رنج.,SAD,10
سکوت دلتنگیم را پر می‌کند,SAD,10
خستگی ناقابل و ناامیدی شدید,SAD,10
دردهای بی‌پایان,SAD,10
غمگینی و خاموشی,SAD,10
احساس بی‌قراری و رنج فراوان، غمگینی بی‌منتها و دلخور,SAD,10
اشک‌های بی‌حاصل و ناگزیر، تنهایی سرخورده و دردناک,SAD,10
تلخی و بی‌رحمی,SAD,10
آسیب دیده و شکسته، احساس بی‌تابی و ناراحتی,SAD,10
هر روز احساس افتادگی,SAD,10
تنهایی مانند یک باران سنگین است که هر روز بر دلم می‌بارد و دستم به خشک کردن آن نمی‌رسد.,SAD,10
عذابناک بی‌قید,SAD,10
اشک‌های ناگزیر و پریشانی عمیق,SAD,10
دلم برای لحظات خوشی که گذشته است، تنگ شده است.,SAD,10
ناامیدی بی‌انتها,SAD,10
در چشمانم نشانه‌های اندوه و غم دیده می‌شود.,SAD,10
ناامیدی ناپایدار,SAD,10
آسیب دیده و شکسته، تنهایی بی‌حد و مرز درونی,SAD,10
رنج وحشتناک,SAD,10
خستگی وابسته و سخت,SAD,10
حزن و افسردگی,SAD,10
تلخی بی‌محابا,SAD,10
دلشکستگی بی‌درمان و بی‌نهایت,SAD,10
هیچ کس نمی‌تواند درک کند که چه حسی است که تمام آرزوهایتان در آغوش غم و اندوه جمع شده‌اند.,SAD,10
احساس ناامیدی همیشه در,SAD,10
درد دلم به تمام وجودم می‌چسبد,SAD,10
حس میکنم افسرده شدم,SAD,10
درد بی‌رحم,SAD,10
تمام آرزوهایم رویاهایی از گذشته‌ی نابود شده‌اند.,SAD,10
در دلم همیشه حس عمیقی از رنج و اندوه است.,SAD,10
غم فراوان و بی‌محابا,SAD,10
غمگینی بی‌پایان,SAD,10
دلم گم شده در دام غم و افسردگی است.,SAD,10
حسرت عمیق,SAD,10
بی‌امیدی سنگین,SAD,10
احساس غصه دارم,SAD,10
خستگی بی‌انتها و رنج فراوان,SAD,10
اشک‌های بی‌خبر,SAD,10
دلم در انزوا فرو می‌رود,SAD,10
غم فراوان و بی‌محابا، تلخی دلتنگی در هر لحظه,SAD,10
آسیب‌های ناگفته درونم پنهان می‌شوند,SAD,10
خسته و تنها,SAD,10
احساس می‌کنم که به تنهایی در دریایی از اشک‌ها غرق شده‌ام.,SAD,10
غصه های بی‌محابا در دل,SAD,10
تنهایی بی‌قرار,SAD,10
غمگینی عمیق,SAD,10
آسیب‌های ناپیدا درونم هستند,SAD,10
دلشکستگی بی‌درمان و بی‌حد,SAD,10
همیشه دلتنگی در قلبم,SAD,10
عذاب نفس کننده,SAD,10
احساس بی‌تابیم به هرج و مرج کشیده است,SAD,10
تلخی و ناامیدی,SAD,10
احساس ناپایدار,SAD,10
نا امیدم,SAD,10
خستگی ناقابل و غم فراوان، احساس بی‌انتها دلتنگی,SAD,10
ناامیدی سنگین و بی‌حاشیه,SAD,10
هیچ کس نمی‌تواند درونم را درک کند و درد و غم دلم را به خوبی فهمد.,SAD,10
دلم سنگین است از بار غم و درد که هر روز درونم را فشار می‌دهد.,SAD,10
احساس تلخی درونم را,SAD,10
حسرت عمیق و تلخی دلتنگی، تنهایی سرخورده و غمناک,SAD,10
در دلم یک باغ ویران است که پر از خاک و خزه‌های خشک شده است.,SAD,10
سکوت ناگفته‌هایم را به هم می‌زند,SAD,10
تلخی تنهایی,SAD,10
احساس دلتنگی سنگین و تلخ,SAD,10
احساس تنهایی و غربت,SAD,10
حسرت و رنج,SAD,10
ناامیدی تاریک,SAD,10
بی‌امیدی عمیق و زخمی، آشفتگی ناگز,SAD,10
تمام امیدهایم در برابر درد و اندوه شکسته شده‌اند و دلم هنوز به آنها پشت نکرده است.,SAD,10
احساس تنهایی و درد در دلم جاری است.,SAD,10
هر شب در تنهایی خانه‌ام، به آغوشتان می‌خوابم و برای آرامشی که در دستانتان است از خواب می‌آیم.,SAD,10
با وجود زیبایی‌های اطرافم، هنوز حس تنهایی درونم غالب است.,SAD,10
احساس می‌کنم که دلم داغ می‌سوزد.,SAD,10
دلشکستگی زخمی و بی‌درمان,SAD,10
ناامیدی بی‌حد و مرز,SAD,10
هر روز با هر نفس، احساس می‌کنم که به تنهایی نزدیک‌تر می‌شوم.,SAD,10
خستگی ناپایدار و بی‌انتها، اشک‌های ناگزیر در چشمان,SAD,10
دلم تنگ و دلگیر است.,SAD,10
احساس می‌کنم در دستانی بزرگ، غرق غم و اندوه شده‌ام.,SAD,10
غمگینی بی‌پایان و ناپایدار، احساس بی‌قراری و رنج,SAD,10
حسرت بی‌تاب و بی‌اندازه,SAD,10
در خیالتان، تمام اشک‌هایم را جمع می‌کنم و به دریا می‌ریزم.,SAD,10
تنهایی زخمی و احساس بی‌قراری و ناراحتی,SAD,10
تنهایی و تلخی در دلم جاری است.,SAD,10
تنهایی بی‌حد و مرز، درد بی‌رحمی و سکوت درونی,SAD,10
آسیب دیده بی‌اندازه,SAD,10
پریشانی گرفتار,SAD,10
خستگی ناقابل و غم فراوان، احساس بی‌اندازه دلتنگی,SAD,10
خستگی عمیق,SAD,10
احساس دلتنگی سنگین,SAD,10
دلم همیشه به دنبال یک دست دوستانه است، بدون این همه تنهایی.,SAD,10
خشم بی‌تاب,SAD,10
حسرت بی‌کران,SAD,10
تنهایی عمیق,SAD,10
تنهایی زیاد می‌شود,SAD,10
دلم مثل آسمان ابری است که باران اشک را فرو می‌ریزد.,SAD,10
در هر لحظه احساس می‌کنم که دنیا در آغوش خودم از هم پاشیده است.,SAD,10
حسرت درونم را می‌خورد,SAD,10
زخمی دلسوز,SAD,10
غم و بی‌امانی,SAD,10
در دلم یک زخم بزرگ است که هر روز باز می‌شود و هیچ درمانی برای آن پیدا نمی‌کنم.,SAD,10
احساس خستگی و ناامیدی,SAD,10
رنج و خستگی وابسته به تنهایی,SAD,10
هیچ کس نمی‌تواند درک کند که چقدر درد می‌کشم.,SAD,10
عذاب نفس کننده و حسرت بی‌تاب,SAD,10
هیچ چیزی نمی‌تواند درد و رنج دلم را به خوبی توصیف کند.,SAD,10
ناامیدی عمیق و دلتنگی بی‌پایان,SAD,10
احساس می‌کنم که مثل یک قایق رویایی در دریایی از تنهایی سرگردان هستم.,SAD,10
در دلم یک دریاچه‌ی بی‌قعر از اشک‌ها وجود دارد که همیشه در حال جاری شدن است.,SAD,10
سرگردانی بی‌هدف و غم‌انگیز,SAD,10
احساس بی‌تابیم به لرزه درآمده است,SAD,10
اندوهگینم,SAD,10
در دلم یک باغ ویران وجود دارد که پر از گل‌های خزانده و خشک شده است.,SAD,10
احساس درماندگی میکنم,SAD,10
زخم‌های ناگزیر بر روی جان و جگر,SAD,10
دردهای پنهان,SAD,10
تلخی آسیب دیده و غمگین، حسرت عمیق و تاریکی,SAD,10
احساس می‌کنم که دنیا برایم بی‌رنگ و بی‌طعم است.,SAD,10
بغض گلویم را گرفته,SAD,10
احساس بدی دارم,SAD,10
تنهایی دردناک و بی‌حاصل,SAD,10
احساس دلتنگی بی‌پایان,SAD,10
بی‌امیدی زخمی,SAD,10
درد و رنج درونم,SAD,10
غمگینی و خواب‌های بی‌قرار,SAD,10
احساس تنهایی و غم,SAD,10
آرامشم دیگر وجود ندارد,SAD,10
روحم با غم و افسردگی سنگین شده است.,SAD,10
دلم در تاریکی خفقان دارد,SAD,10
درد و سوز,SAD,10
احساس بی‌قراری,SAD,10
خشم و خشم آمیزی، آسیب دیدگی و بی‌رحمانه بودن,SAD,10
احساس می‌کنم که در آغوش تنهایی گرفتار شده‌ام و هیچ کس نمی‌تواند مرا آزاد کند.,SAD,10
گاهی احساس می‌کنم در قلبم یک دریاچه اشک است.,SAD,10
دلم هر روز بیشتر از قبل درد می‌کند.,SAD,10
آشفتگی دل,SAD,10
همیشه تنها با خودم درگیرم و بی‌کسی حالم را نمی‌فهمد.,SAD,10
دردهای سخت,SAD,10
در دلم یک دریای اشک پنهان شده است.,SAD,10
دلم تنگ می‌شود,SAD,10
به خاطر تمام آرزوهایی که دست‌یافت نشدند، دلم سنگین است.,SAD,10
ناراحتم,SAD,10
اشک‌های بی‌قلب,SAD,10
آواره دلگیر و ناامید,SAD,10
دلشکسته بی‌قابل,SAD,10
تنهایی در دلم حکومت می‌کند,SAD,10
در دلم یک زخم بزرگ است که هر روز باز می‌شود.,SAD,10
آرزوهایم خنده ندارد,SAD,10
درد و رنج درونی,SAD,10
حس میکنم ناراحتم,SAD,10
احساس تلخی و سوگواری می‌کنم.,SAD,10
تمام خاطراتم در قلبم به آرامشی پناه برده‌اند و دلم هنوز به آن رسیده نیست.,SAD,10
تنهایی در دلم جا می‌گیرد,SAD,10
اشک‌های بی‌انتها,SAD,10
خواب‌های ناشکیف و تنهایی بی‌قرار، آشفتگی روزافزون,SAD,10
احساس می‌کنم دنیا برایم تاریک و غم‌انگیز است.,SAD,10
تنها چیزی که با من همراه است، غم و اندوه است.,SAD,10
تمام خاطراتم به آرامشی نامرئی پناه برده‌اند و دلم هنوز بهآن رسیده نیست.,SAD,10
دلم هر روز با اشک‌ها و ناله‌ها پر می‌شود.,SAD,10
اشک‌های سرازیر خسته,SAD,10
هیچ کس نمی‌تواند درک کند که چقدر دست‌های تنهایی سرد است.,SAD,10
حسرت محدود,SAD,10
دلم خواستار یک آغوش گرم است که بتوانم در آن حس خستگی را بنشانم.,SAD,10
در اعماق دلم به امید و شادی دست پیدا نمی‌کنم.,SAD,10
احساس ناامیدی همراهم است,SAD,10
احساس ناراحتی و تنهایی می‌کنم.,SAD,10
آواره شدن در دستان اندوه,SAD,10
درد تلخ و تمام شکستگی‌ها,SAD,10
دلم همیشه با دردهای ناگهانی پر است.,SAD,10
احساس خفقانی و بی‌تابی، رنج و رنجوری هر لحظه,SAD,10
حسرت درونم را می‌سوزاند,SAD,10
دردهای بی‌پایان و غمگین، اشک‌های بی‌حاصل در چشمان,SAD,10
هر شب در آغوش خواب، به خاطرات دردناکی فرو می‌رومی‌شوم.,SAD,10
دردهای ناپایدار,SAD,10
همیشه در دلم احساس بی‌امیدی است.,SAD,10
غمگینی درونم را محکم می‌گیرد,SAD,10
ناامیدی وابسته,SAD,10
احساس دلتنگی ناگزیر,SAD,10
احساس ناراحتی و نارضایتی,SAD,10
آسیب دیده و شکسته، احساس بی‌تابی و مرگبار,SAD,10
درد تلخ و تلخ,SAD,10
هیچ کس نمی‌تواند درد و رنج دلم را درک کند.,SAD,10
در عمق روزها، سایه‌ی اندوه مرا همراهی می‌کند.,SAD,10
دلتنگی بی‌پایان و ناپایدار، درد واقعی و سخت,SAD,10
زخمی وابسته,SAD,10
تلخی و ناراحتی,SAD,10
احساس دلتنگی ناگزیر و عمیق,SAD,10
در هر تپش قلبم، صدای اندوه می‌شنوم.,SAD,10
دلتنگی بی‌حد,SAD,10
خستگی وابسته,SAD,10
اشک و دلتنگی,SAD,10
حزن بی‌حد و مرز,SAD,10
ناامیدی تاریک و بی‌انتها در دل,SAD,10
خاموشی مطلق,SAD,10
غم فراوان,SAD,10
دلم پر است از غم و درد و تنهایی.,SAD,10
احساس بی‌مصرفی,SAD,10
احساس بی‌تابی,SAD,10
دلم گرفته,SAD,10
در دنیایی پر از انسان‌ها، هنوز هیچکس نمی‌تواند درک کند چقدر درد دارم.,SAD,10
عذابناک بی‌حد,SAD,10
آسیب دیده ناگزیر و غمگین,SAD,10
احساس می‌کنم مثل یک قایق رویایی در دریایی از تنهایی سرگردان هستم.,SAD,10
دردهای روحی,SAD,10
ناراحتیم در لبانم جمع می‌شود,SAD,10
ناامیدی بی‌پایان و مرگبار,SAD,10
احساس خفقانی و آشفتگی,SAD,10
تنهایی و درد روزها دلم را می‌سوزاند.,SAD,10
درد و رنج درونی می‌کشم,SAD,10
دلم مثل یک باغ خزان است که تمام گل‌های زیبایش خشک و خزانده شده‌اند.,SAD,10
دلم خسته و بی‌امید,SAD,10
تنهایی دردناک,SAD,10
درد دلم تمام وجودم را می‌پوشاند,SAD,10
در قلبم یک دریاچه‌ی بی‌قعر از اشک‌ها وجود دارد که هیچ کس نمی‌تواند آن را خشک کند.,SAD,10
غصه دارم,SAD,10
خستگی ناقابل,SAD,10
غمگینی بی‌پایان و بی‌محابا، دردی که نمی‌گذرد,SAD,10
دلم سنگین است از بار غم و درد که هر روز درونم را می‌فشارد.,SAD,10
بی‌امیدی سنگین و زخمی، تنهایی بی‌پایان و دردناک,SAD,10
در دلم یک نفرت عمیق وجود دارد.,SAD,10
دریای اشک در قلبم,SAD,10
هرگز نمی‌توانم احساس تکراری بودن این تنهایی را بکنم.,SAD,10
تنهایی در اطرافم احساس می‌شود,SAD,10
اشک‌های بی‌حاصل و بی‌انتها، تنهایی سرخورده و بی‌امیدی,SAD,10
دلم مثل یک چاه عمیق است که هیچ کس نمی‌تواند درون آن را درک کند.,SAD,10
ناامیدی و تاریکی,SAD,10
در تاریکی شب‌ها احساس,SAD,10
احساس تنهایی وابسته، غمگینی عمیق و بی‌پایان در دل,SAD,10
هر روزم با غم و افسردگی آغاز می‌شود.,SAD,10
آسیب دیدگی بی‌حاصل و بی‌رحم,SAD,10
تمام خاطراتم به آرامشای نامرئی پناه برده‌اند و دلم هنوز به آن رسیده نیست.,SAD,10
رنج و مصیبت بی‌پایان و بی‌نهایت,SAD,10
در هر نگاهیبه آسمان، حس تنهایی را درون خود می‌بینم.,SAD,10
احساس تاریکی,SAD,10
تنهایی تاریک,SAD,10
زندگی بی‌روحی شده است,SAD,10
تلخی بی‌پایان,SAD,10
هر قدمی که بر می‌دارم، همراه با احساس تنهایی است.,SAD,10
تنهایی غمناک,SAD,10
دلتنگی عمیق و سنگین,SAD,10
بی‌امیدی عمیق و زخمی، آشفتگی ناگزیر و خستگی,SAD,10
دلشکسته بی‌حد,SAD,10
دلم مانند یک باغ ویران است که پر از خاک و خزه‌های خشک شده است.,SAD,10
غمگینی بی‌محابا و ناپایان، حسرت تلخی و تنهایی,SAD,10
تنهایی سخت,SAD,10
ناامیدی عمیق,SAD,10
احساس می‌کنم مثل یک قطره باران در دنیایی از غم، تنها هستم.,SAD,10
زندگی برایم تبدیل به یک باران از اشک شده است.,SAD,10
در خودم حس عمیقی از غم و اندوه دارم.,SAD,10
رنج و رنجور و درد تلخ,SAD,10
